is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
Yes,373.46800000000013,3.831000000000003,1,4
Yes,341.4450000000001,4.778400000000004,0,1
Yes,390.45500000000004,3.317280000000002,0,4
Yes,456.48900000000015,4.459600000000004,1,5
Yes,365.44500000000005,3.4456000000000024,0,3
Yes,312.363,4.389000000000002,2,1
Yes,456.48900000000015,4.459600000000004,1,5
Yes,408.47,2.544500000000001,1,4
Yes,390.45500000000004,3.317280000000002,0,4
Yes,321.464,3.991100000000003,1,2
Yes,383.43500000000006,3.5847000000000024,0,3
Yes,425.52900000000017,3.699900000000003,0,4
Yes,391.483,3.762000000000003,0,3
Yes,343.492,3.5575000000000028,0,3
Yes,466.43100000000004,4.519800000000004,1,5
Yes,343.4170000000001,4.367100000000004,0,2
Yes,361.4380000000001,2.9467000000000017,0,4
Yes,408.4700000000001,2.5445,1,4
Yes,399.89000000000016,4.099000000000004,0,3
Yes,373.44300000000004,4.375700000000004,0,3
Yes,390.45500000000004,3.317280000000002,0,4
Yes,329.46500000000003,3.1674000000000015,0,3
Yes,294.37300000000005,4.249900000000003,2,1
Yes,328.81800000000004,4.903300000000003,2,1
No,362.42300000000006,5.542200000000004,2,1
Yes,318.411,4.769700000000003,2,1
Yes,328.81800000000004,4.903300000000003,2,1
Yes,276.3829999999999,4.3019000000000025,2,1
Yes,318.392,4.450500000000003,2,2
Yes,294.301,2.5086000000000004,2,3
Yes,312.363,4.580100000000003,2,1
No,362.423,5.542200000000004,2,1
No,380.53500000000014,6.257000000000006,1,1
Yes,312.363,4.389000000000003,2,1
Yes,330.35300000000007,4.528100000000003,2,1
Yes,313.351,3.7840000000000016,2,2
No,380.5350000000002,6.257000000000006,1,1
Yes,312.363,4.389000000000003,2,1
Yes,290.4100000000001,4.6441000000000034,1,1
No,366.50800000000015,6.2145000000000055,1,1
Yes,290.4100000000001,4.991700000000004,1,1
Yes,328.81800000000004,4.903300000000003,2,1
Yes,276.3829999999999,4.3019000000000025,2,1
Yes,355.3880000000001,3.974300000000002,3,2
No,587.4420000000002,6.155500000000004,1,3
Yes,398.4660000000002,3.9566200000000027,2,3
Yes,419.46900000000016,1.6995999999999991,2,4
Yes,419.91600000000005,3.4607800000000024,1,4
Yes,372.432,2.0931799999999994,1,5
Yes,422.4920000000001,3.246380000000002,1,5
Yes,385.47100000000006,2.693780000000001,1,4
Yes,476.58400000000023,4.001380000000003,0,5
Yes,419.9160000000001,3.3471800000000016,1,4
Yes,441.57900000000024,4.206280000000004,0,4
Yes,422.9600000000002,4.488500000000004,1,2
No,429.0080000000003,5.004500000000005,1,2
No,315.819,6.326600000000004,0,0
Yes,438.93400000000025,4.537300000000004,1,2
No,267.347,5.0671000000000035,0,0
Yes,408.5210000000002,3.7982000000000022,1,3
Yes,480.99600000000027,4.115600000000003,2,3
Yes,422.5730000000001,4.550400000000004,1,3
No,331.81800000000004,5.430600000000003,1,1
Yes,466.9690000000002,4.186700000000004,2,3
Yes,287.721,4.625600000000002,0,1
No,287.76500000000004,5.375500000000003,0,0
Yes,303.76400000000007,4.866400000000002,1,1
No,287.76500000000004,5.546400000000004,0,0
Yes,302.78000000000003,4.484600000000003,0,1
No,301.748,5.0157000000000025,0,1
Yes,289.737,4.476300000000002,1,1
Yes,406.50500000000017,3.9742000000000033,1,2
Yes,273.738,4.985400000000002,0,0
Yes,495.0230000000002,4.204000000000003,1,4
Yes,467.59100000000035,3.137780000000002,2,6
No,473.6570000000001,5.3757000000000055,3,4
Yes,480.99600000000027,4.275100000000003,1,4
Yes,328.81800000000004,4.890000000000003,1,1
Yes,339.4140000000001,3.862300000000003,2,3
No,444.55400000000026,5.048300000000005,2,4
Yes,312.804,3.3805000000000023,2,4
Yes,381.51600000000013,4.839600000000005,0,4
Yes,381.51600000000013,4.839600000000005,0,4
Yes,399.4540000000001,2.799480000000001,1,5
Yes,475.55200000000025,4.388880000000004,1,5
No,509.99700000000024,5.042280000000005,1,5
Yes,463.5410000000002,4.3417800000000035,0,5
Yes,399.4540000000001,2.799480000000001,1,5
Yes,463.5410000000002,4.3417800000000035,0,5
Yes,413.4810000000002,3.360480000000001,1,5
Yes,463.4970000000003,3.526180000000002,1,5
Yes,425.4920000000002,3.286780000000001,1,5
Yes,425.4920000000002,3.286780000000001,1,5
Yes,441.4910000000002,3.1230800000000007,1,6
Yes,435.48700000000025,3.957080000000004,1,5
Yes,441.4910000000002,3.1230800000000007,1,6
Yes,463.4970000000003,3.526180000000002,1,5
Yes,449.5140000000003,3.9995800000000035,1,5
Yes,439.5190000000002,3.6768800000000015,1,5
Yes,425.4920000000002,3.286780000000001,1,5
Yes,439.5190000000002,3.6768800000000015,1,5
Yes,425.4920000000002,3.286780000000001,1,5
Yes,435.48700000000025,3.957080000000004,1,5
No,539.6390000000002,5.652300000000005,1,4
Yes,401.4250000000001,3.8819000000000035,0,3
Yes,408.92900000000014,4.715480000000005,2,4
No,320.47700000000003,5.209800000000006,0,3
No,338.98699999999997,6.489700000000008,0,0
Yes,352.50000000000006,2.16868,1,5
No,528.9510000000001,9.151699999999998,1,2
Yes,372.9000000000001,4.386600000000003,1,3
Yes,458.4270000000002,4.127200000000003,2,3
No,428.941,5.287100000000005,0,5
No,398.9150000000002,5.278500000000005,0,4
Yes,467.6500000000003,4.413800000000004,2,5
Yes,421.45900000000006,4.725000000000004,2,3
Yes,421.45900000000006,4.611400000000004,2,3
Yes,354.4000000000001,3.6690000000000023,1,2
Yes,452.9420000000002,3.9231000000000025,1,6
Yes,417.57500000000016,2.8843200000000015,1,5
Yes,444.6010000000001,2.8341200000000004,2,5
Yes,424.61100000000016,2.4648000000000003,1,5
Yes,464.67600000000033,3.3891000000000018,1,5
Yes,410.5840000000001,2.1225999999999994,2,5
Yes,476.6870000000004,3.437000000000002,2,5
Yes,450.6490000000003,3.046900000000001,2,5
Yes,476.6870000000004,3.3891000000000018,1,5
Yes,386.44600000000014,3.6906000000000025,1,3
Yes,347.38000000000005,4.588900000000004,0,1
Yes,421.4590000000002,4.611400000000004,2,3
No,574.6390000000002,-2.5175999999999936,8,7
No,632.7950000000003,4.8494000000000055,0,6
Yes,270.332,2.2568,1,3
Yes,270.332,2.2568,1,3
Yes,264.756,2.1639999999999997,1,2
Yes,286.40000000000003,2.7253000000000007,1,3
No,543.6090000000002,5.307880000000005,1,4
No,574.623,5.159600000000004,2,6
Yes,449.6430000000002,4.925520000000005,1,4
No,463.67000000000024,5.315620000000005,1,4
No,491.60200000000015,5.467920000000006,1,4
No,559.3890000000004,3.5210000000000017,2,5
Yes,424.4280000000002,3.055200000000001,1,6
Yes,424.4280000000002,3.055200000000001,1,6
Yes,437.4710000000002,3.284900000000002,2,5
Yes,428.4350000000002,3.4742000000000015,1,5
Yes,437.60300000000024,3.9117000000000033,0,3
Yes,492.6390000000004,2.734,0,4
Yes,450.46600000000024,3.542500000000003,1,6
Yes,463.5090000000003,3.7722000000000024,2,5
Yes,454.0580000000003,4.426000000000004,0,3
Yes,487.61000000000024,4.791400000000005,0,3
Yes,352.40000000000015,3.8054000000000023,0,2
Yes,355.4040000000002,3.475200000000002,1,2
Yes,377.53200000000027,4.465600000000004,0,2
Yes,313.44500000000016,2.9217000000000013,0,2
Yes,315.4610000000002,3.0120000000000013,0,2
Yes,347.4590000000002,2.2079000000000004,0,4
Yes,287.4070000000001,2.1907000000000005,0,2
Yes,295.47100000000006,2.890500000000001,0,2
Yes,329.48800000000017,3.087100000000002,0,2
Yes,339.4800000000002,2.1860999999999997,0,4
Yes,390.57200000000034,2.4930000000000003,0,3
Yes,350.5070000000003,1.9031999999999996,1,3
Yes,299.418,2.6824000000000012,0,2
Yes,271.36400000000003,1.9021999999999997,0,2
Yes,273.38000000000005,2.1482,0,2
Yes,299.41800000000006,2.6824000000000012,0,2
Yes,325.4120000000001,2.1953199999999997,1,3
No,579.0570000000004,4.436170000000003,4,7
No,535.0480000000003,5.1254700000000035,3,6
No,540.407,5.0149700000000035,4,5
No,540.4070000000002,5.0149700000000035,4,5
No,568.461,5.493470000000005,3,6
Yes,495.9230000000002,3.589970000000002,4,6
Yes,494.62000000000023,4.4139000000000035,1,5
Yes,449.53900000000016,4.779700000000004,1,5
Yes,431.52100000000013,3.3637000000000024,1,6
Yes,431.52100000000013,3.3637000000000024,1,6
Yes,476.6020000000003,3.1115000000000013,1,7
Yes,497.01400000000024,4.761680000000005,2,4
No,511.0850000000004,6.813880000000007,1,3
No,565.1330000000002,6.586080000000007,1,4
No,545.0800000000002,5.119080000000005,1,4
No,559.1070000000002,5.509180000000006,1,4
No,559.1070000000001,5.366680000000005,1,4
No,606.6859999999999,6.122180000000006,1,4
No,524.6620000000004,4.713280000000005,1,4
No,592.659,5.732080000000006,1,4
No,556.6790000000001,5.242480000000005,1,4
No,542.6520000000002,4.852380000000005,1,4
No,559.1070000000002,5.366680000000005,1,4
No,523.0520000000004,5.953580000000006,1,3
No,571.619,6.1118800000000055,2,3
No,543.1710000000004,7.003800000000008,1,3
No,527.6560000000002,6.214500000000007,1,4
No,571.225,7.78400000000001,1,3
No,598.2510000000003,6.6896000000000075,1,4
No,585.2080000000002,6.508800000000008,2,4
No,557.154,6.578300000000007,2,3
No,593.2090000000002,5.991400000000006,2,4
No,515.1170000000004,6.400900000000006,2,3
No,516.1010000000003,6.434500000000008,2,3
No,529.1000000000004,6.0411000000000055,2,3
No,650.673,4.970900000000005,2,6
No,608.6360000000001,5.465900000000006,1,5
No,580.5820000000001,4.863000000000004,2,5
No,591.1930000000001,5.556600000000006,1,4
No,563.1390000000002,4.953700000000004,2,4
Yes,478.03700000000015,4.960100000000004,2,5
Yes,426.49200000000025,3.201800000000002,2,5
Yes,412.4650000000002,2.811700000000001,2,5
Yes,414.4370000000002,2.12018,2,6
Yes,400.41000000000014,1.85948,2,6
Yes,428.46400000000017,2.51028,2,6
Yes,375.40000000000015,1.9656999999999998,2,5
Yes,396.4470000000002,2.11048,2,6
Yes,428.4640000000002,2.5102800000000007,2,6
Yes,403.4540000000002,2.616500000000001,2,5
Yes,414.4370000000002,2.24958,2,6
Yes,442.4910000000002,2.900380000000001,2,6
Yes,466.5590000000002,3.446500000000002,3,5
Yes,474.4540000000001,3.742520000000004,1,5
No,1071.398,7.1857000000000095,3,12
No,590.6400000000001,3.0021000000000013,2,11
No,502.7030000000003,6.7609000000000075,1,5
Yes,438.5750000000002,4.843480000000004,1,4
No,524.6940000000003,5.885140000000006,0,7
Yes,340.4230000000001,2.666400000000001,3,4
Yes,401.45700000000016,2.5622000000000007,1,3
Yes,344.40500000000014,3.493900000000002,1,2
Yes,381.4760000000002,4.311600000000003,1,6
Yes,460.5560000000003,2.9590000000000014,2,8
No,496.0510000000003,5.873400000000006,1,6
No,509.0500000000004,4.879000000000005,1,7
Yes,341.382,4.696900000000003,0,2
Yes,357.38100000000003,4.363000000000002,0,3
No,534.6320000000004,3.542200000000002,2,6
No,538.5950000000005,3.291200000000001,2,6
No,539.6230000000004,4.720400000000004,1,6
Yes,377.4410000000001,1.8229999999999995,1,5
No,549.5900000000003,4.893600000000004,2,5
Yes,414.9330000000001,3.630200000000002,3,4
Yes,398.4780000000001,3.1159000000000017,3,4
Yes,394.51500000000027,3.2852200000000016,3,4
Yes,384.4510000000001,2.7274000000000003,3,4
Yes,327.4240000000001,2.7977000000000007,3,4
Yes,327.42800000000005,3.415000000000002,2,3
Yes,478.5680000000003,3.2340000000000018,0,6
No,608.0070000000002,5.850700000000005,2,3
No,584.0350000000003,5.547000000000005,2,5
No,550.5780000000002,4.288600000000003,2,6
Yes,353.38200000000023,0.1780999999999986,1,6
Yes,365.4410000000001,0.5409799999999999,1,6
Yes,380.45200000000017,1.3187000000000002,1,7
Yes,337.42700000000013,1.3929599999999998,1,5
Yes,350.4660000000001,2.4432,1,5
Yes,336.4390000000001,2.1347799999999992,1,5
No,465.6130000000003,5.663300000000006,2,3
No,584.6010000000001,7.113100000000007,2,3
No,542.568,6.2049000000000065,1,4
Yes,499.6590000000003,4.629240000000004,0,5
Yes,460.53800000000024,3.9266600000000027,1,7
No,552.6260000000002,6.081720000000005,0,7
No,498.6560000000003,5.3713400000000044,0,7
No,498.6560000000003,5.3713400000000044,0,7
Yes,487.6000000000003,4.639300000000004,0,5
Yes,442.5630000000002,4.7873000000000046,0,5
No,441.5750000000002,5.392300000000005,0,4
No,475.03200000000027,6.650700000000007,0,3
Yes,487.60000000000036,4.639300000000004,0,5
No,471.60100000000034,5.4009000000000045,0,5
No,471.60100000000034,5.4009000000000045,0,5
No,505.05800000000033,6.659300000000007,0,4
No,475.03200000000027,6.650700000000007,0,3
Yes,394.50000000000006,3.337600000000001,3,5
Yes,320.392,4.694020000000004,1,4
No,527.9240000000003,4.6552000000000024,2,7
No,510.5120000000002,4.698000000000004,1,5
Yes,388.4350000000002,4.139440000000002,2,7
No,491.94100000000014,5.309100000000004,1,3
No,478.3960000000001,6.619400000000004,1,5
Yes,391.51500000000016,4.073420000000003,1,4
Yes,457.5270000000002,2.8520800000000017,0,6
Yes,342.83000000000015,3.7353000000000023,1,4
Yes,426.49200000000025,3.081320000000002,1,6
Yes,298.4150000000001,3.0970200000000023,2,5
Yes,475.55200000000025,4.388880000000004,1,5
No,509.99700000000024,5.042280000000005,1,5
Yes,413.4810000000002,3.360480000000001,1,5
Yes,449.5140000000003,3.9995800000000035,1,5
Yes,449.5140000000003,3.9995800000000035,1,5
Yes,382.9610000000001,3.609700000000002,2,5
Yes,326.3960000000001,2.3108000000000004,2,4
No,513.6490000000003,2.1483999999999996,1,9
Yes,376.5000000000001,4.114900000000003,1,3
Yes,433.3570000000002,2.9369000000000014,3,5
Yes,371.3520000000002,4.871400000000005,1,2
No,428.02000000000015,5.931500000000006,2,2
Yes,391.3420000000002,4.943820000000005,1,2
Yes,431.37900000000025,4.732500000000004,1,3
Yes,475.6180000000003,4.483400000000003,2,6
Yes,475.6180000000003,4.483400000000002,2,6
Yes,461.59100000000024,4.093300000000002,2,6
Yes,461.59100000000024,4.093300000000002,2,6
Yes,477.63400000000047,3.9292000000000034,3,7
No,511.6550000000004,4.931500000000004,2,8
No,511.6730000000003,3.8965000000000023,2,7
No,504.66000000000025,4.666400000000003,3,6
Yes,433.58100000000036,4.2245000000000035,3,6
Yes,449.53600000000034,3.7234000000000025,3,7
Yes,447.56400000000036,3.751100000000002,3,6
No,501.6500000000002,4.786600000000004,2,5
Yes,276.383,3.641700000000002,2,1
Yes,276.383,3.641700000000001,2,1
Yes,402.4980000000002,3.2388200000000014,1,5
Yes,416.52500000000026,3.2631200000000016,0,5
Yes,402.49800000000016,3.2388200000000014,1,5
Yes,416.5250000000002,3.2631200000000016,0,5
Yes,499.5200000000003,3.980000000000002,2,7
Yes,481.5300000000003,3.840900000000002,2,7
Yes,350.50600000000014,4.255520000000003,1,3
Yes,350.50600000000014,4.255520000000003,1,3
Yes,363.4610000000001,3.5588200000000025,0,4
Yes,389.4990000000002,4.089820000000003,0,4
Yes,455.5090000000003,3.8961000000000023,2,6
Yes,474.39200000000034,4.534600000000004,2,6
Yes,437.51900000000023,3.675320000000003,2,6
Yes,442.46600000000024,3.715300000000002,3,6
Yes,441.48200000000026,3.506000000000002,2,6
Yes,471.50800000000027,3.132500000000002,2,7
Yes,467.5450000000003,3.301820000000002,2,7
No,563.6690000000003,6.171200000000006,1,7
Yes,402.90300000000013,4.346220000000002,1,3
Yes,390.4380000000002,0.6733799999999999,1,6
Yes,366.41600000000005,-0.15249999999999853,1,6
Yes,366.4160000000001,0.19670000000000054,1,6
Yes,433.42500000000024,1.8204999999999998,1,5
Yes,428.22200000000015,1.0647999999999997,0,4
Yes,377.48800000000017,3.948920000000003,0,4
Yes,349.43400000000014,3.2504000000000017,0,4
Yes,431.45800000000037,4.577620000000003,0,4
Yes,431.4580000000003,4.577620000000003,0,4
Yes,397.9060000000003,4.212220000000003,0,4
Yes,381.45100000000025,3.6979200000000025,0,4
Yes,381.45100000000025,3.6979200000000025,0,4
Yes,381.45100000000025,3.6979200000000025,0,4
Yes,381.45100000000025,3.6979200000000025,0,4
Yes,393.4870000000002,3.567420000000002,0,5
Yes,393.4870000000002,3.567420000000003,0,5
Yes,393.4870000000002,3.567420000000002,0,5
Yes,393.48700000000025,3.567420000000002,0,5
Yes,377.48800000000017,3.8672400000000033,0,4
Yes,377.48800000000017,3.8672400000000033,0,4
Yes,377.4880000000002,3.8672400000000033,0,4
Yes,377.4880000000002,3.8672400000000033,0,4
Yes,425.5320000000004,4.917400000000004,0,4
Yes,391.51500000000027,4.373800000000005,0,4
Yes,391.51500000000027,4.202900000000004,0,4
Yes,377.4880000000002,3.812800000000003,0,4
Yes,431.4580000000003,4.577620000000003,0,4
Yes,322.4520000000001,3.7001000000000017,1,2
Yes,324.42400000000015,3.6740000000000013,1,3
No,500.4810000000001,5.737000000000005,1,4
Yes,315.2440000000001,3.339900000000002,1,2
No,434.3430000000001,6.473000000000002,1,4
Yes,368.45800000000014,4.385200000000004,1,5
Yes,397.5000000000001,3.161500000000002,2,6
Yes,367.47400000000016,3.7859000000000025,1,5
Yes,378.6110000000001,4.590400000000003,1,5
No,406.6650000000002,5.369000000000005,1,5
Yes,420.51300000000026,3.3998000000000017,0,6
Yes,407.48900000000003,4.1353000000000035,0,4
No,457.49600000000004,5.015000000000005,0,4
Yes,423.9440000000001,4.649600000000004,0,4
Yes,403.52600000000024,4.304620000000003,0,4
Yes,419.52500000000026,4.004800000000003,0,5
Yes,419.52500000000026,4.004800000000003,0,5
Yes,419.52500000000026,4.004800000000003,0,5
Yes,419.5250000000003,4.004800000000003,0,5
Yes,403.52600000000007,4.386300000000004,0,4
Yes,389.499,3.9962000000000035,0,4
Yes,363.461,3.465200000000002,0,4
No,439.5590000000002,5.307500000000005,0,4
No,453.58600000000024,5.366600000000005,0,4
Yes,405.54200000000003,4.899200000000005,0,4
Yes,405.54200000000003,4.728300000000004,0,4
Yes,391.515,4.338200000000004,0,4
Yes,377.488,3.8553000000000033,0,4
Yes,486.3780000000001,4.966700000000005,1,4
Yes,454.5740000000004,4.546300000000004,3,4
Yes,467.59100000000035,3.137780000000002,2,6
Yes,385.46400000000006,2.2154,4,5
Yes,384.4760000000002,2.7002000000000006,1,5
Yes,337.2500000000001,4.508100000000003,1,3
Yes,323.22300000000007,4.118000000000003,1,3
Yes,389.4590000000001,3.5767000000000024,1,5
No,369.5300000000002,5.165600000000005,0,4
No,383.5570000000003,5.555700000000005,0,4
No,431.60100000000034,6.518400000000007,0,4
No,369.5300000000002,5.165600000000005,0,4
No,367.514,5.424500000000005,0,4
Yes,399.51200000000006,4.106100000000003,0,5
Yes,431.55400000000037,3.855800000000003,0,6
Yes,431.55400000000037,3.855800000000003,0,6
Yes,431.5540000000002,3.855800000000003,0,6
Yes,431.5540000000002,3.855800000000003,0,6
Yes,445.58100000000024,4.245900000000003,0,6
Yes,445.5810000000002,4.2443000000000035,0,6
Yes,445.5810000000002,4.2443000000000035,0,6
Yes,459.60800000000023,4.491900000000004,0,6
Yes,457.59200000000027,4.386800000000004,0,6
Yes,431.5540000000002,3.855800000000003,0,6
Yes,431.5540000000002,3.855800000000003,0,6
Yes,468.5580000000002,2.032800000000001,1,9
Yes,341.842,3.597800000000003,0,2
No,559.7330000000004,1.2457000000000022,2,7
Yes,428.5980000000003,3.8377000000000026,1,4
Yes,462.63700000000034,2.799500000000001,0,5
Yes,435.5930000000002,4.253900000000003,1,4
Yes,344.48000000000013,3.027800000000001,1,3
Yes,402.5600000000002,3.305100000000002,1,4
Yes,414.5710000000003,3.4013000000000027,0,4
Yes,372.53400000000016,3.678600000000002,1,3
Yes,398.57200000000023,4.068700000000003,1,3
Yes,442.62500000000034,4.1799000000000035,0,4
Yes,442.6250000000003,4.178300000000004,0,4
Yes,412.59900000000033,4.555000000000004,0,3
Yes,398.57200000000023,4.211200000000003,1,3
Yes,434.6050000000002,4.858900000000005,1,3
No,420.57800000000015,5.181200000000005,1,3
Yes,279.3870000000001,2.9807000000000015,0,3
Yes,293.414,3.5417000000000023,0,3
Yes,310.466,4.552200000000004,0,3
Yes,326.362,3.3096000000000014,1,2
Yes,295.814,2.923800000000001,0,2
Yes,309.7970000000001,2.607800000000001,0,3
Yes,375.944,4.482600000000004,0,2
Yes,319.836,3.066300000000002,0,2
Yes,377.9160000000001,3.1864000000000017,0,3
No,423.9880000000001,5.240200000000006,0,2
Yes,347.89,3.7040000000000024,0,2
Yes,375.94400000000013,4.340100000000004,0,2
Yes,409.9610000000001,4.461400000000004,0,2
Yes,333.86299999999994,3.598900000000003,0,2
Yes,413.9490000000001,4.470200000000005,0,3
Yes,413.9490000000002,4.263200000000004,0,3
No,418.36800000000017,5.1150000000000055,0,2
Yes,387.911,3.765100000000003,0,3
