smiles,dataset,num_atoms,num_bonds,tox21_avg_bond_importance,tox21_max_bond_importance,esol_avg_bond_importance,esol_max_bond_importance,chembl_avg_bond_importance,chembl_max_bond_importance
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(Cl)cc2)c1,ChEMBL,24,52,0.021019999,0.03787296,1.9154193,2.3128088,8.015579e-06,1.859158e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cc(Cl)cc(Cl)c2)c1,ChEMBL,25,54,0.019927083,0.036150873,1.7713889,2.2202966,3.980893e-06,9.394464e-06
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(Cl)c(Cl)c2)c1,ChEMBL,25,54,0.019976173,0.03644228,1.8449081,2.4028952,2.735424e-06,6.514756e-06
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2c(Cl)cccc2Cl)c1,ChEMBL,25,54,0.019674562,0.036106274,1.7824128,2.2202966,2.0403624e-07,5.082489e-07
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2)c1,ChEMBL,24,52,0.02120413,0.03793687,1.9677004,2.3128088,5.0285526e-06,1.0076246e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2F)c1,ChEMBL,25,54,0.020341529,0.036507063,1.8871917,2.2202966,4.5082473e-07,8.7426287e-07
CC(C)(C)c1ccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cc1,ChEMBL,27,58,0.015043221,0.030762125,1.7240274,2.117535,9.173192e-05,0.0003351069
CC(C)(C)c1cc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cc(C(C)(C)C)c1,ChEMBL,31,66,0.010913068,0.019324193,1.4623762,1.7905618,4.637316e-05,0.00013233305
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(-c3ccccc3)c2)c1,ChEMBL,29,64,0.017381411,0.03311152,1.5964794,1.9140487,1.0570325e-05,2.6747672e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(-c3ccccc3)cc2)c1,ChEMBL,29,64,0.01773934,0.03342293,1.6330843,1.9140487,1.3796676e-05,3.35475e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,ChEMBL,31,68,0.016560448,0.032575384,1.5238994,1.8572986,0.00012033874,0.00043504452
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3occc3c2)c1,ChEMBL,26,58,0.01965704,0.03727231,1.7452028,2.1349006,0.002863825,0.006805788
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3ccccc3c2)c1,ChEMBL,27,60,0.018973513,0.03592792,1.7558862,2.0705762,1.8129753e-05,4.288921e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3ccccc3n2)c1,ChEMBL,27,60,0.018896984,0.035994574,1.7433327,2.5036817,0.00018646223,0.0004572426
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cnc3ccccc3c2)c1,ChEMBL,27,60,0.018837797,0.036111925,1.7437145,2.698999,0.00023721125,0.0005922021
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3c(c2)Cc2ccccc2-3)c1,ChEMBL,30,68,0.018168898,0.037812874,1.5986862,1.9311116,4.5773795e-06,1.2679426e-05
CCC(C)/C=C(C)/C=C/C=C/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,ChEMBL,30,62,0.0077621215,0.012059816,1.3739196,2.0238326,4.347289e-05,0.00015302922
CCCCCCCCCCOC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,ChEMBL,28,58,0.0063043,0.01058574,1.4895414,2.171028,0.0003442752,0.0010319398
CCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,ChEMBL,24,50,0.0097658085,0.0144076105,1.7425549,2.5481682,0.0014826666,0.0050576674
CCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,ChEMBL,28,58,0.0059854193,0.009035025,1.497204,2.1841445,3.7056514e-05,0.00013379287
CCCCCCCCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,ChEMBL,34,70,0.0034154921,0.005287001,1.2361548,1.7987072,4.1413384e-07,1.5105511e-06
CCCCNc1nnc(C(=O)NC2C3CC4CC(C3)CC2C4)cc1C(C)C,ChEMBL,27,60,0.0044262283,0.007051952,1.6289502,2.4552557,8.5892e-06,2.7762537e-05
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NCC1CC1,ChEMBL,27,62,0.005521385,0.008486507,1.6547459,2.4552557,0.00058260484,0.0021671455
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NC1CCCC1,ChEMBL,28,64,0.0053156875,0.008296143,1.5828102,2.64545,2.4943502e-06,9.64201e-06
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NC1CCCCC1,ChEMBL,29,66,0.0049536107,0.0077714114,1.5164875,2.5542278,2.4702524e-06,9.793082e-06
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1N1CCCCC1,ChEMBL,28,64,0.0051003876,0.00812819,1.5747173,2.367568,4.402277e-06,1.824604e-05
CC(C)c1cc(Nc2cccc(Cl)c2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,30,68,0.00837395,0.013584357,1.4587405,2.213284,0.00017063355,0.00066895765
CC(C)c1cc(NC(C)C(C)C)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,28,62,0.004525502,0.007064567,1.5256381,2.3707566,1.5457839e-07,7.608428e-07
CC(C)c1cc(NCC2CC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,27,62,0.005552497,0.008624064,1.6345536,2.4439604,0.00042694126,0.0016113732
CC(C)c1cc(NC2CC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,26,60,0.006286773,0.009736553,1.7139244,2.9149246,3.4494783e-06,1.3040493e-05
CC(C)c1cc(NC2CCCCC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,29,66,0.0049807583,0.007888472,1.4971542,2.568193,3.1397483e-06,1.2710822e-05
CC(C)c1cc(N2CCN(C)CC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,29,66,0.0048338394,0.0077291285,1.4946598,2.2754116,1.2966766e-05,5.0395705e-05
CC(C)c1cc(N2CCCCC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,28,64,0.005128229,0.008309198,1.5718259,2.356676,3.1191748e-06,1.2717328e-05
CC(C)c1cc(NCCO)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,26,58,0.00501976,0.0079488605,1.6058276,2.5379589,0.00037623176,0.0013641468
CCCCNc1cc(C(C)C)c(C(=O)NC2C3CC4CC(C3)CC2C4)nn1,ChEMBL,27,60,0.0044561126,0.007166934,1.6068476,2.4439604,6.3652656e-06,2.071778e-05
CC(C)c1cc(NC2CCCC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,28,64,0.005345557,0.008420999,1.5621607,2.6599143,3.1956515e-06,1.2613083e-05
CC(C)c1cc(NCCO)nnc1C(=O)NC12CC3CC(CC(C3)C1)C2,ChEMBL,26,58,0.00514865,0.008164417,1.5810645,2.6150188,0.000105200554,0.00039253925
CCCCNc1cc(C(C)C)c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn1,ChEMBL,27,60,0.004567443,0.0073577976,1.5837964,2.5181663,1.8223087e-06,5.8580986e-06
CC(C)c1cc(NC2CCCC2)nnc1C(=O)NC12CC3CC(CC(C3)C1)C2,ChEMBL,28,64,0.005470666,0.008639621,1.5413222,2.6599143,9.770176e-07,3.966917e-06
CC(C)c1cc(NCCO)nnc1C(=O)NC1CCCCC1,ChEMBL,22,46,0.005170749,0.00795835,1.8225862,2.9872541,0.0027951077,0.010414371
CCCCNc1cc(C(C)C)c(C(=O)NC2CCCCC2)nn1,ChEMBL,23,48,0.0045136493,0.0070822374,1.835111,2.8573735,1.0449457e-05,3.3173797e-05
CC(C)c1cc(NC2CCCC2)nnc1C(=O)NC1CCCCC1,ChEMBL,24,52,0.0056348485,0.008608299,1.7806581,3.1032333,9.12445e-06,3.7762697e-05
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1N1CCOCC1,ChEMBL,28,64,0.0050882343,0.008096911,1.4779462,2.367568,9.2076476e-07,3.7015204e-06
CC(C)c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)nnc1N1CCOCC1,ChEMBL,28,64,0.0051970053,0.0082049295,1.4585438,2.4482398,2.8061265e-07,1.1641515e-06
CC(C)c1cc(C(=O)NC2CCCCC2)nnc1N1CCOCC1,ChEMBL,24,52,0.005309803,0.0082286075,1.6597517,2.7510233,2.1315277e-06,9.0341255e-06
CC(C)c1cc(N2CCOCC2)nnc1C(=O)NC1C2CC3CC(C2)CC1C3,ChEMBL,28,64,0.0051159943,0.008277228,1.4750547,2.356676,6.426715e-07,2.579917e-06
CC(C)c1cc(N2CCOCC2)nnc1C(=O)NC12CC3CC(CC(C3)C1)C2,ChEMBL,28,64,0.0052368157,0.008491423,1.4542162,2.428232,1.9639224e-07,8.114041e-07
CC(C)c1cc(N2CCOCC2)nnc1C(=O)NC1CCCCC1,ChEMBL,24,52,0.0053452393,0.008426335,1.655583,2.738316,1.4015878e-06,5.9287195e-06
O=C(NC1C2CC3CC(C2)CC1C3)c1ccc(N2CCOCC2)nn1,ChEMBL,25,58,0.006930108,0.012523344,1.6627364,2.5873857,1.3783235e-06,4.2899023e-06
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCOCC2)nn1,ChEMBL,25,58,0.007099763,0.012755843,1.6387573,2.6777382,3.5501526e-07,1.100891e-06
O=C(NC1CCCCC1)c1ccc(N2CCOCC2)nn1,ChEMBL,21,46,0.007539696,0.013409918,1.8984039,3.06749,3.3089852e-06,8.547999e-06
CCC(CC)Nc1nnc(C(=O)NC2C3CC4CC(C3)CC2C4)cc1C(C)C,ChEMBL,28,62,0.00417437,0.0066191712,1.5586917,2.4382286,5.279919e-07,1.6848244e-06
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1NCCO,ChEMBL,26,58,0.0049854075,0.007821109,1.6295787,2.5496888,0.00051829166,0.001856484
CC(C)c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)nnc1Nc1cccc(Cl)c1,ChEMBL,30,68,0.0082776,0.013293879,1.4777863,2.2097304,0.00014946295,0.0005979731
CCCc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,ChEMBL,24,50,0.00604201,0.009578405,1.878136,2.361071,0.0003998531,0.001593068
CN(CCCNC(=O)c1ccc(C(F)(F)F)cc1)Cc1ccccc1,ChEMBL,25,52,0.0076598744,0.017421851,1.7803733,2.2666283,0.00013979492,0.0007003416
CN(CCNC(=O)c1ccc(Cl)cc1)Cc1ccccc1,ChEMBL,21,44,0.011228922,0.018228997,2.072604,2.629067,0.010761804,0.04819628
CN(CCCNC(=O)c1ccc(Cl)cc1)Cc1ccccc1,ChEMBL,22,46,0.009606577,0.015770778,1.9851509,2.575714,0.00674765,0.031587083
CN(CCCNC(=O)c1cccc(Br)c1)Cc1ccccc1,ChEMBL,22,46,0.0094706435,0.014892656,1.9515431,2.6063328,0.00813219,0.037357282
CN(CCCNC(=O)c1ccc(Br)cc1)Cc1ccccc1,ChEMBL,22,46,0.009708547,0.016390737,2.0046017,2.575714,0.007504861,0.03436128
COc1cccc(C(=O)NCCCN(C)Cc2ccccc2)c1,ChEMBL,23,48,0.0070776045,0.011001555,1.8068081,2.479444,0.019931233,0.09761506
COc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,ChEMBL,23,48,0.0072636264,0.011955591,1.8660399,2.4637265,0.029410006,0.14336833
CN(CCNC(=O)c1ccc(C#N)cc1)Cc1ccccc1,ChEMBL,22,46,0.011145774,0.017930057,2.0464072,2.5095644,0.009706193,0.044914253
CN(CCNC(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,ChEMBL,23,48,0.010459441,0.01722581,1.8471817,2.4004524,0.007850617,0.036961522
CN(CCCNC(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,ChEMBL,24,50,0.009061884,0.015120677,1.7776458,2.361071,0.006124927,0.030003712
CN(CCCNC(=O)c1ccc(Cl)cc1)CCc1ccccc1,ChEMBL,23,48,0.008349095,0.013798212,1.900261,2.4637265,0.00010447969,0.0005026781
CC(C)(C)[C@@H](CF)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,ChEMBL,26,58,0.008988101,0.016020644,1.5566761,2.1495063,0.0048974454,0.016077287
CC(C)[C@@H](CF)NC(=O)c1nn(-c2c[n+]([O-])ccn2)c2c1C[C@@H]1C[C@H]21,ChEMBL,25,56,0.008885882,0.0135810375,1.6286455,2.2307382,0.0004276749,0.0008847432
CC/C=C\C/C=C\C/C=C\CC1OC1C/C=C\C/C=C\CCC(=O)NCCO,ChEMBL,28,56,0.0015790566,0.0021330337,1.4918101,2.0648959,3.1534641e-06,1.3016569e-05
CC/C=C\C/C=C\C/C=C\CC1OC1C/C=C\C/C=C\CCC(=O)NCCCO,ChEMBL,29,58,0.0014847781,0.0020161925,1.4397091,1.9936926,3.7316624e-06,1.486339e-05
CC/C=C\C/C=C\C/C=C\CC1OC1C/C=C\C/C=C\CCC(=O)NC(C)CO,ChEMBL,29,58,0.0015554394,0.0021746433,1.4240829,1.9936926,4.9206626e-08,1.9663497e-07
CC/C=C\C/C=C\C/C=C\CC1OC1C/C=C\C/C=C\CCC(=O)NC1CC1,ChEMBL,28,58,0.0019343524,0.0028471607,1.6095145,2.4079113,5.908612e-06,2.6853466e-05
Cc1ccn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,ChEMBL,26,56,0.0103804795,0.022381738,1.7684373,2.508556,0.00021407963,0.0005455918
Cc1c(Br)cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,ChEMBL,27,58,0.010675087,0.02283356,1.659115,2.4357898,0.0010901158,0.002833337
Cc1c(-c2ccccc2)cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,ChEMBL,32,70,0.009916082,0.02294847,1.4159693,2.0468774,3.200405e-05,8.943724e-05
COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2C)cc1,ChEMBL,34,74,0.008308404,0.019183762,1.3310106,1.9264728,0.0001520012,0.00038927983
O=C(NC1CCCCCC1)c1c(-c2ccccc2)ccn(Cc2ccc(F)cc2)c1=O,ChEMBL,31,68,0.010753232,0.025675613,1.4946866,2.1324677,3.661067e-05,9.0552734e-05
COc1ccc(-c2ccn(Cc3ccc(F)cc3)c(=O)c2C(=O)NC2CCCCCC2)cc1,ChEMBL,33,72,0.008946902,0.021278497,1.4008878,2.0032272,0.00019409932,0.00046457656
O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(Br)cn(Cc2ccc(F)cc2)c1=O,ChEMBL,32,70,0.010508533,0.024879513,1.391929,2.0766997,9.6313095e-05,0.0002689467
COc1ccc(-c2c(Br)cn(Cc3ccc(F)cc3)c(=O)c2C(=O)NC2CCCCCC2)cc1,ChEMBL,34,74,0.008803749,0.02073813,1.3107166,1.9545411,0.00047748638,0.0012896268
O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(-c2ccccc2)cn(Cc2ccc(F)cc2)c1=O,ChEMBL,37,82,0.009625903,0.023985509,1.2187065,1.7922347,7.57691e-06,2.1843955e-05
COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2-c2ccccc2)cc1,ChEMBL,39,86,0.0082434025,0.02041458,1.1554557,1.7003254,3.473752e-05,9.660194e-05
Cc1ccnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,ChEMBL,26,56,0.009332897,0.018346887,1.6534067,2.531779,0.0005949462,0.0012802649
Cc1c(Br)cnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,ChEMBL,27,58,0.009679059,0.019291375,1.6193595,2.461672,0.0014853888,0.0036858656
O=C1/C(=C/c2cccc(OCc3ccc(F)cc3)c2)N=C2SCCCN12,ChEMBL,26,58,0.013328867,0.024885936,1.7004516,2.1374967,0.0013138955,0.003941425
O=C1/C(=C/c2cccc(OCc3ccc(Br)cc3)c2)N=C2SCCCN12,ChEMBL,26,58,0.013283134,0.025547331,1.6700561,2.1374967,0.013187466,0.038095124
Cc1ccc(COc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,ChEMBL,26,58,0.011721321,0.020981733,1.6564734,2.1374967,0.014203952,0.043871857
O=C1/C(=C/c2cccc(OCCc3ccccc3)c2)N=C2SCCCN12,ChEMBL,26,58,0.010627983,0.0186897,1.6549755,2.1374967,0.008408794,0.024601808
O=C1/C(=C/c2cccc(OCCCc3ccccc3)c2)N=C2SCCCN12,ChEMBL,27,60,0.00924457,0.01653076,1.5938443,2.0583305,0.0105042355,0.030348066
O=C1/C(=C/c2cccc(OCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,28,62,0.0099666035,0.018019866,1.5080131,1.9848182,0.25116038,0.74917156
O=C1/C(=C/c2cccc(OCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,29,64,0.008807826,0.016125076,1.4708819,1.9163764,0.24972844,0.73049307
O=C1/C(=C/c2cccc(OCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,30,66,0.00786957,0.014532269,1.4395058,1.852497,0.26045418,0.73450506
O=C1/C(=C/c2cccc(OCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,31,68,0.0070696874,0.013163555,1.3924665,1.7927392,0.0866329,0.24870145
O=C1/C(=C/c2cccc(OCCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,32,70,0.006383824,0.011980273,1.348401,1.736716,0.029463032,0.08547418
O=C1/C(=C/c2cccc(OCCCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,33,72,0.005792071,0.010951351,1.3070357,1.6840885,0.010547882,0.030809797
O=C1/C(=C/c2cccc(OCCCCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12,ChEMBL,34,74,0.0052785296,0.010051753,1.26813,1.6345564,0.0039865077,0.011720343
Cc1ccc(OCCCCCCOc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,ChEMBL,32,70,0.0057550427,0.010474702,1.3480445,1.7367158,0.03904493,0.11771648
CCc1ccc(OCCCCCCOc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,ChEMBL,33,72,0.005040668,0.009319853,1.3342801,1.6840885,0.0224265,0.068553716
CC(C)c1ccc(OCCCCCCOc2cccc(/C=C3\N=C4SCCCN4C3=O)c2)cc1,ChEMBL,34,74,0.0049012923,0.008945823,1.2928607,1.6424145,0.0076828045,0.025644813
Cc1cccc(C)c1OCCCCCCOc1cccc(/C=C2\N=C3SCCCN3C2=O)c1,ChEMBL,33,72,0.0055457214,0.009774726,1.2832026,1.6840887,0.013349206,0.041196767
O=C1/C(=C/c2cccc(OCCCCCCOc3ccccc3Cl)c2)N=C2SCCCN12,ChEMBL,32,70,0.0062559564,0.011818254,1.3231951,1.736716,0.034308534,0.101784214
O=C1/C(=C/c2cccc(OCCCCCCOc3cccc(Cl)c3)c2)N=C2SCCCN12,ChEMBL,32,70,0.0062790704,0.011851027,1.3185114,1.736716,0.031640597,0.09250987
O=C1NC(=S)N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,23,50,0.019895708,0.0356242,1.9287164,2.2525628,0.00202057,0.0043464405
O=C1NC(=S)S/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,23,50,0.01884788,0.033670153,1.8736906,2.476568,0.0014651677,0.0037799047
CN1C(=N)NC(=O)/C1=C/c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,24,52,0.016592022,0.029484052,1.8182379,2.0990157,0.0115877595,0.024886793
O=C1NC(=O)/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)S1,ChEMBL,23,50,0.019178733,0.034227,1.8789172,2.3640966,0.00051915995,0.0015388358
CSC1=N/C(=C\c2cccc(OCc3ccc(Cl)cc3)c2)C(=O)N1C,ChEMBL,25,54,0.0121862,0.022701865,1.6894959,2.0337148,0.012848335,0.030497681
O=C1NC(SCc2ccccc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,30,66,0.014027984,0.025636248,1.4765186,1.8258063,0.002537092,0.007245738
O=C1NC(SCc2ccc(F)cc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,31,68,0.014050861,0.026002213,1.477124,1.7669092,0.00040062034,0.0010195128
O=C1NC(SCc2ccc(Cl)cc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,31,68,0.013967013,0.026051592,1.4460421,1.7669092,0.0006106773,0.0017149516
O=C1NC(SCc2ccc(Br)cc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,31,68,0.014189529,0.027012024,1.45538,1.7669092,0.0025117113,0.006150094
Cc1ccc(CSC2=N/C(=C\c3cccc(OCc4ccc(Cl)cc4)c3)C(=O)N2)cc1,ChEMBL,31,68,0.012715019,0.022686496,1.4456635,1.7669091,0.004924767,0.012714986
Cc1ccc(CSC2=N/C(=C\c3cccc(OCc4ccc(Cl)cc4)c3)C(=O)N2C)cc1,ChEMBL,32,70,0.011078436,0.02038217,1.3838906,1.6072905,0.0041776225,0.010503834
O=C1NC(SCCc2ccccc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,31,68,0.011744523,0.022122694,1.4196463,1.7669092,0.0056477506,0.015728585
O=C1N=C2SCCN2/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,25,56,0.014606389,0.02714445,1.7361587,2.3563623,0.014830053,0.051132735
O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)N=C2SCCN12,ChEMBL,25,56,0.0145738805,0.027098987,1.7259085,2.225126,0.010296782,0.032352544
O=C(c1cccc2ccccc12)c1ccc(OCCCCCCO)c2ccccc12,ChEMBL,30,66,0.008961304,0.018439852,1.4720603,2.0178475,5.390353e-05,0.00021837592
O=C(c1cccc2ccccc12)c1ccc(OCCCCCO)c2ccccc12,ChEMBL,29,64,0.010047169,0.020580102,1.5245588,2.0874288,0.00014231514,0.00057639356
O=C(c1cccc2ccccc12)c1ccc(OCCCCO)c2ccccc12,ChEMBL,28,62,0.011328072,0.02309189,1.5809404,2.1619794,0.00039305762,0.0016284479
O=C(c1cccc2ccccc12)c1ccc(OCCCO)c2ccccc12,ChEMBL,27,60,0.012843296,0.026051812,1.6316183,2.242053,0.0004973237,0.0021298807
COC(=O)CCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,ChEMBL,31,68,0.008874704,0.017754376,1.4520295,1.9527559,0.0033240747,0.021309376
COC(=O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,ChEMBL,30,66,0.009926371,0.019748593,1.5051205,2.0178478,0.004406694,0.027984265
O=C(O)CCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,ChEMBL,30,66,0.010332498,0.020380301,1.4532689,2.0178478,0.024110427,0.10009866
O=C(O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,ChEMBL,29,64,0.011627532,0.022795912,1.5097418,2.0874288,0.033109095,0.14496902
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,ChEMBL,50,110,0.005872363,0.015440362,0.84807515,1.2278712,0.00012758671,0.0003365382
O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)c2)c1,ChEMBL,29,64,0.01275525,0.022785991,1.5734301,2.2006197,1.8182633e-05,5.0209874e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,ChEMBL,28,62,0.013122011,0.023999758,1.6552436,2.2873392,1.608833e-05,3.647095e-05
O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)n2)c1,ChEMBL,29,64,0.012782162,0.022837095,1.5497074,2.1078997,5.6939032e-05,0.00015394727
O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,ChEMBL,28,62,0.012014649,0.028350264,1.6600479,2.2873392,0.000448274,0.0013621838
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,ChEMBL,33,72,0.016852323,0.039171524,0.82753086,1.2389765,0.0017223549,0.0056843115
Cc1ccc(Cn2nc(-c3ccc(C)cc3)cc(SNC3CCCCCC3)c2=O)cc1,ChEMBL,31,68,0.008818201,0.020039834,1.432337,2.175915,0.0108274575,0.030348727
Cc1ccc(Cn2nc(-c3ccc(C)cc3)cc(S(=O)(=O)NC3CCCCCC3)c2=O)cc1,ChEMBL,33,72,0.007725901,0.016911915,1.3244864,2.1047585,0.04523888,0.18459615
Cc1ccc(-c2cc(SNC3CCCCCC3)nnc2-c2ccc(C)cc2)cc1,ChEMBL,29,64,0.009564993,0.019599276,1.4720881,1.8957118,2.3946623e-05,5.6580364e-05
Cc1ccc(-c2cc(SNC3CCCC3)nnc2-c2ccc(C)cc2)cc1,ChEMBL,27,60,0.011322828,0.023050237,1.6048596,2.0361347,3.8877944e-05,8.745393e-05
Cc1ccc(-c2cc(SNC3CC(C)CCC3C(C)C)nnc2-c2ccc(C)cc2)cc1,ChEMBL,32,70,0.0075839427,0.015061605,1.3246669,1.7179887,4.4328885e-07,1.8435393e-06
Cc1ccc(-c2cc(SNC3CC4CCC3(C)C4(C)C)nnc2-c2ccc(C)cc2)cc1,ChEMBL,32,72,0.010500838,0.020605635,1.3694865,1.7179887,0.00016101237,0.00040424324
Cc1ccc(-c2cc(SNC3CC4CC(C3C)C4(C)C)nnc2-c2ccc(C)cc2)cc1,ChEMBL,32,72,0.009588134,0.017901143,1.3423449,1.7179887,0.0002871394,0.0013232718
Cc1ccc(-c2cc(SNCC3CCC4CC3C4(C)C)nnc2-c2ccc(C)cc2)cc1,ChEMBL,32,72,0.008852282,0.016906878,1.362911,1.7159214,3.7898917e-05,8.4508065e-05
Cc1ccc(-c2cc(SNCC3C4(C)CCC(C4)C3(C)C)nnc2-c2ccc(C)cc2)cc1,ChEMBL,33,74,0.008749421,0.016288072,1.3019774,1.663924,0.00035569188,0.0007040416
Cc1ccc(-c2cc(SNCC34CC5CC(CC(C5)C3)C4)nnc2-c2ccc(C)cc2)cc1,ChEMBL,33,76,0.008060764,0.016182402,1.3307381,1.663924,1.8132474e-05,6.365224e-05
Cc1ccc(-c2cc(S(=O)(=O)NCCN3CCOCC3)nnc2-c2ccc(C)cc2)cc1,ChEMBL,32,70,0.0068998924,0.013475897,1.2765623,1.748075,0.010068304,0.028602395
Cc1ccc(-c2cc(S(=O)(=O)NC3CCCCCC3)nnc2-c2ccc(C)cc2)cc1,ChEMBL,31,68,0.008220506,0.015807198,1.3656956,1.8044647,0.004532423,0.015119537
